year,sample,island,pool,magna,longispina,pulex,poolname
2012,1,M,33,0,0,0,M-33
2012,2,M,33,0,0,0,M-33
2013,1,M,33,0,0,0,M-33
2013,2,M,33,0,0,0,M-33
2014,1,M,33,0,0,0,M-33
2014,2,M,33,0,0,0,M-33
2015,1,M,33,0,0,0,M-33
2015,2,M,33,0,0,1,M-33
2009,1,M,34,0,0,0,M-34
2009,2,M,34,0,0,0,M-34
2010,1,M,34,0,0,0,M-34
2010,2,M,34,0,0,0,M-34
2011,1,M,34,0,0,0,M-34
2011,2,M,34,0,0,0,M-34
2012,1,M,34,0,0,0,M-34
2012,2,M,34,0,0,0,M-34
2013,1,M,34,0,0,0,M-34
2013,2,M,34,0,0,0,M-34
2014,1,M,34,0,0,0,M-34
2014,2,M,34,0,0,0,M-34
2015,1,M,34,0,0,0,M-34
2015,2,M,34,0,0,0,M-34
2009,1,M,35,0,0,0,M-35
2009,2,M,35,0,0,0,M-35
2010,1,M,35,0,0,0,M-35
2010,2,M,35,0,0,0,M-35
2011,1,M,35,0,0,0,M-35
2011,2,M,35,0,0,0,M-35
2012,1,M,35,0,0,0,M-35
2012,2,M,35,0,0,0,M-35
2013,1,M,35,0,0,0,M-35
2013,2,M,35,0,0,0,M-35
2014,1,M,35,0,0,0,M-35
2014,2,M,35,0,0,0,M-35
2015,1,M,35,0,0,0,M-35
2015,2,M,35,0,0,0,M-35
2009,1,M,36,0,0,0,M-36
2009,2,M,36,0,0,0,M-36
2010,1,M,36,0,0,0,M-36
2010,2,M,36,0,0,0,M-36
2011,1,M,36,0,0,0,M-36
2011,2,M,36,0,0,0,M-36
2012,1,M,36,0,0,0,M-36
2012,2,M,36,0,0,0,M-36
2013,1,M,36,0,0,0,M-36
2013,2,M,36,0,0,0,M-36
2014,1,M,36,0,0,0,M-36
2014,2,M,36,0,0,0,M-36
2015,1,M,36,0,0,0,M-36
2015,2,M,36,0,0,0,M-36
2009,1,M,37,0,0,0,M-37
2009,2,M,37,0,0,0,M-37
2010,1,M,37,0,0,0,M-37
2010,2,M,37,0,0,0,M-37
2011,1,M,37,NA,NA,NA,M-37
2011,2,M,37,0,0,0,M-37
2012,1,M,37,0,0,0,M-37
2012,2,M,37,0,0,0,M-37
2013,1,M,37,0,0,0,M-37
2013,2,M,37,0,0,0,M-37
2014,1,M,37,0,0,0,M-37
2014,2,M,37,0,0,0,M-37
2015,1,M,37,0,0,0,M-37
2015,2,M,37,0,0,0,M-37
2009,1,M,38,0,0,0,M-38
2009,2,M,38,0,0,0,M-38
2010,1,M,38,0,0,0,M-38
2010,2,M,38,0,0,0,M-38
2011,1,M,38,NA,NA,NA,M-38
2011,2,M,38,0,0,0,M-38
2012,1,M,38,0,0,0,M-38
2012,2,M,38,0,0,0,M-38
2013,1,M,38,NA,NA,NA,M-38
2013,2,M,38,0,0,0,M-38
2014,1,M,38,0,0,0,M-38
2014,2,M,38,0,0,0,M-38
2015,1,M,38,0,0,0,M-38
2015,2,M,38,0,0,0,M-38
2009,1,M,39,0,0,0,M-39
2009,2,M,39,0,0,0,M-39
2010,1,M,39,0,0,0,M-39
2010,2,M,39,0,0,0,M-39
2011,1,M,39,0,1,0,M-39
2011,2,M,39,0,1,0,M-39
2012,1,M,39,0,0,0,M-39
2012,2,M,39,0,0,0,M-39
2013,1,M,39,0,0,0,M-39
2013,2,M,39,0,1,0,M-39
2014,1,M,39,0,1,0,M-39
2014,2,M,39,0,1,0,M-39
2015,1,M,39,0,0,0,M-39
2015,2,M,39,0,1,0,M-39
2009,1,M,40,0,0,0,M-40
2009,2,M,40,0,0,0,M-40
2010,1,M,40,0,0,0,M-40
2010,2,M,40,0,0,0,M-40
2011,1,M,40,0,1,0,M-40
2011,2,M,40,0,0,0,M-40
2012,1,M,40,0,0,0,M-40
2012,2,M,40,0,0,0,M-40
2013,1,M,40,0,1,0,M-40
2013,2,M,40,0,1,0,M-40
2014,1,M,40,0,0,0,M-40
2014,2,M,40,0,0,0,M-40
2015,1,M,40,0,0,0,M-40
2015,2,M,40,0,1,0,M-40
2009,1,M,41,0,0,0,M-41
2009,2,M,41,0,0,0,M-41
2010,1,M,41,0,0,0,M-41
2010,2,M,41,0,0,0,M-41
2011,1,M,41,0,1,0,M-41
2011,2,M,41,0,0,0,M-41
2012,1,M,41,0,0,0,M-41
2012,2,M,41,0,0,0,M-41
2013,1,M,41,0,1,0,M-41
2013,2,M,41,0,0,0,M-41
2014,1,M,41,0,0,0,M-41
2014,2,M,41,0,0,0,M-41
2015,1,M,41,0,0,0,M-41
2015,2,M,41,0,0,0,M-41
2009,1,M,42,0,0,0,M-42
2009,2,M,42,0,0,0,M-42
2010,1,M,42,0,0,0,M-42
2010,2,M,42,0,0,0,M-42
2011,1,M,42,NA,NA,NA,M-42
2011,2,M,42,0,0,0,M-42
2012,1,M,42,0,0,0,M-42
2012,2,M,42,0,0,0,M-42
2013,1,M,42,0,0,0,M-42
2013,2,M,42,0,0,0,M-42
2014,1,M,42,0,0,0,M-42
2014,2,M,42,0,0,0,M-42
2015,1,M,42,0,0,0,M-42
2015,2,M,42,0,0,0,M-42
2009,1,M,43,0,1,0,M-43
2009,2,M,43,0,1,0,M-43
2010,1,M,43,0,1,0,M-43
2010,2,M,43,0,1,0,M-43
2011,1,M,43,0,1,0,M-43
2011,2,M,43,0,1,0,M-43
2012,1,M,43,0,1,0,M-43
2012,2,M,43,0,1,0,M-43
2013,1,M,43,0,1,0,M-43
2013,2,M,43,0,1,0,M-43
2014,1,M,43,0,1,0,M-43
2014,2,M,43,0,1,0,M-43
2015,1,M,43,0,1,0,M-43
2015,2,M,43,0,1,0,M-43
2009,1,M,44,0,1,0,M-44
2009,2,M,44,0,1,0,M-44
2010,1,M,44,0,1,0,M-44
2010,2,M,44,0,1,0,M-44
2011,1,M,44,0,1,0,M-44
2011,2,M,44,0,1,0,M-44
2012,1,M,44,0,1,0,M-44
2012,2,M,44,0,1,0,M-44
2013,1,M,44,0,1,0,M-44
2013,2,M,44,0,1,0,M-44
2014,1,M,44,0,1,0,M-44
2014,2,M,44,0,1,0,M-44
2015,1,M,44,0,1,0,M-44
2015,2,M,44,0,1,0,M-44
2009,1,M,45,0,1,0,M-45
2009,2,M,45,0,1,0,M-45
2010,1,M,45,0,1,0,M-45
2010,2,M,45,0,1,0,M-45
2011,1,M,45,0,1,0,M-45
2011,2,M,45,0,1,0,M-45
2012,1,M,45,0,1,0,M-45
2012,2,M,45,0,1,0,M-45
2013,1,M,45,0,1,0,M-45
2013,2,M,45,0,1,0,M-45
2014,1,M,45,0,1,0,M-45
2014,2,M,45,0,1,0,M-45
2015,1,M,45,0,1,0,M-45
2015,2,M,45,0,1,0,M-45
2009,1,M,46,0,1,0,M-46
2009,2,M,46,0,1,0,M-46
2010,1,M,46,0,1,0,M-46
2010,2,M,46,0,1,0,M-46
2011,1,M,46,0,1,0,M-46
2011,2,M,46,0,1,0,M-46
2012,1,M,46,0,1,0,M-46
2012,2,M,46,0,1,0,M-46
2013,1,M,46,0,1,0,M-46
2013,2,M,46,0,1,0,M-46
2014,1,M,46,0,1,0,M-46
2014,2,M,46,0,1,0,M-46
2015,1,M,46,0,1,0,M-46
2015,2,M,46,0,0,0,M-46
2009,1,M,47,0,0,0,M-47
2009,2,M,47,0,0,0,M-47
2010,1,M,47,0,0,0,M-47
2010,2,M,47,0,1,0,M-47
2011,1,M,47,0,1,0,M-47
2011,2,M,47,0,1,0,M-47
2012,1,M,47,0,0,0,M-47
2012,2,M,47,0,1,0,M-47
2013,1,M,47,0,1,0,M-47
2013,2,M,47,0,1,0,M-47
2014,1,M,47,0,1,0,M-47
2014,2,M,47,0,1,0,M-47
2015,1,M,47,0,0,0,M-47
2015,2,M,47,0,0,0,M-47
2009,1,M,48,0,0,0,M-48
2009,2,M,48,0,0,0,M-48
2010,1,M,48,0,0,0,M-48
2010,2,M,48,NA,NA,NA,M-48
2011,1,M,48,0,0,0,M-48
2011,2,M,48,0,0,0,M-48
2012,1,M,48,0,0,0,M-48
2012,2,M,48,0,0,0,M-48
2013,1,M,48,0,0,0,M-48
2013,2,M,48,0,0,0,M-48
2014,1,M,48,0,0,0,M-48
2014,2,M,48,0,0,0,M-48
2015,1,M,48,0,0,0,M-48
2015,2,M,48,0,0,0,M-48
2009,1,M,49,0,0,0,M-49
2009,2,M,49,NA,NA,NA,M-49
2010,1,M,49,0,0,0,M-49
2010,2,M,49,0,0,0,M-49
2011,1,M,49,0,0,0,M-49
2011,2,M,49,NA,NA,NA,M-49
2012,1,M,49,0,0,0,M-49
2012,2,M,49,0,0,0,M-49
2013,1,M,49,0,0,0,M-49
2013,2,M,49,0,0,0,M-49
2014,1,M,49,0,0,0,M-49
2014,2,M,49,NA,NA,NA,M-49
2015,1,M,49,0,0,0,M-49
2015,2,M,49,0,0,0,M-49
2009,1,M,50,0,0,0,M-50
2009,2,M,50,0,0,0,M-50
2010,1,M,50,0,0,0,M-50
2010,2,M,50,0,0,0,M-50
2011,1,M,50,0,0,0,M-50
2011,2,M,50,0,0,0,M-50
2012,1,M,50,0,0,0,M-50
2012,2,M,50,0,0,0,M-50
2013,1,M,50,0,0,0,M-50
2013,2,M,50,0,0,0,M-50
2014,1,M,50,0,0,0,M-50
2014,2,M,50,0,0,0,M-50
2015,1,M,50,0,0,0,M-50
2015,2,M,50,0,0,0,M-50
2009,1,M,51,0,0,0,M-51
2009,2,M,51,0,0,0,M-51
2010,1,M,51,0,0,0,M-51
2010,2,M,51,0,0,0,M-51
2011,1,M,51,0,0,0,M-51
2011,2,M,51,0,0,0,M-51
2012,1,M,51,0,0,0,M-51
2012,2,M,51,0,0,0,M-51
2013,1,M,51,0,0,0,M-51
2013,2,M,51,0,0,0,M-51
2014,1,M,51,0,0,0,M-51
2014,2,M,51,NA,NA,NA,M-51
2015,1,M,51,0,0,0,M-51
2015,2,M,51,0,0,0,M-51
2009,1,M,52,0,0,0,M-52
2009,2,M,52,0,0,0,M-52
2010,1,M,52,0,0,0,M-52
2010,2,M,52,0,0,0,M-52
2011,1,M,52,0,0,0,M-52
2011,2,M,52,0,0,0,M-52
2012,1,M,52,0,0,0,M-52
2012,2,M,52,0,0,0,M-52
2013,1,M,52,0,0,0,M-52
2013,2,M,52,0,0,0,M-52
2014,1,M,52,0,0,0,M-52
2014,2,M,52,NA,NA,NA,M-52
2015,1,M,52,0,0,0,M-52
2015,2,M,52,0,0,0,M-52
2009,1,M,53,0,0,0,M-53
2009,2,M,53,0,0,0,M-53
2010,1,M,53,0,0,0,M-53
2010,2,M,53,0,0,1,M-53
2011,1,M,53,NA,NA,NA,M-53
2011,2,M,53,0,0,0,M-53
2012,1,M,53,0,0,0,M-53
2012,2,M,53,0,0,0,M-53
2013,1,M,53,NA,NA,NA,M-53
2013,2,M,53,0,0,0,M-53
2014,1,M,53,0,0,0,M-53
2014,2,M,53,0,0,0,M-53
2015,1,M,53,0,0,0,M-53
2015,2,M,53,0,0,0,M-53
2009,1,M,54,0,0,1,M-54
2009,2,M,54,0,0,0,M-54
2010,1,M,54,0,0,1,M-54
2010,2,M,54,0,0,1,M-54
2011,1,M,54,0,0,1,M-54
2011,2,M,54,0,0,1,M-54
2012,1,M,54,0,0,1,M-54
2012,2,M,54,0,0,1,M-54
2013,1,M,54,0,0,1,M-54
2013,2,M,54,0,0,1,M-54
2014,1,M,54,0,0,1,M-54
2014,2,M,54,0,1,1,M-54
2015,1,M,54,0,0,1,M-54
2015,2,M,54,0,0,1,M-54
2009,1,M,55,0,0,1,M-55
2009,2,M,55,0,0,0,M-55
2010,1,M,55,0,0,1,M-55
2010,2,M,55,0,0,1,M-55
2011,1,M,55,0,0,1,M-55
2011,2,M,55,0,0,1,M-55
2012,1,M,55,0,0,1,M-55
2012,2,M,55,0,0,1,M-55
2013,1,M,55,0,0,1,M-55
2013,2,M,55,0,0,1,M-55
2014,1,M,55,0,0,1,M-55
2014,2,M,55,0,0,0,M-55
2015,1,M,55,0,0,0,M-55
2015,2,M,55,0,0,0,M-55
2009,1,M,56,0,0,1,M-56
2009,2,M,56,0,0,0,M-56
2010,1,M,56,0,0,1,M-56
2010,2,M,56,0,0,1,M-56
2011,1,M,56,0,0,1,M-56
2011,2,M,56,0,0,1,M-56
2012,1,M,56,0,0,1,M-56
2012,2,M,56,0,0,1,M-56
2013,1,M,56,0,0,0,M-56
2013,2,M,56,0,0,1,M-56
2014,1,M,56,0,0,1,M-56
2014,2,M,56,0,0,0,M-56
2015,1,M,56,0,0,1,M-56
2015,2,M,56,0,0,0,M-56
2009,1,M,57,0,0,0,M-57
2009,2,M,57,0,0,0,M-57
2010,1,M,57,0,0,0,M-57
2010,2,M,57,0,0,0,M-57
2011,1,M,57,NA,NA,NA,M-57
2011,2,M,57,0,0,0,M-57
2012,1,M,57,0,0,1,M-57
2012,2,M,57,0,0,1,M-57
2013,1,M,57,0,0,0,M-57
2013,2,M,57,0,0,0,M-57
2014,1,M,57,0,0,0,M-57
2014,2,M,57,0,0,0,M-57
2015,1,M,57,0,0,0,M-57
2015,2,M,57,0,0,0,M-57
2009,1,M,58,0,0,0,M-58
2009,2,M,58,0,0,0,M-58
2010,1,M,58,0,0,0,M-58
2010,2,M,58,NA,NA,NA,M-58
2011,1,M,58,NA,NA,NA,M-58
2011,2,M,58,0,0,0,M-58
2012,1,M,58,0,0,1,M-58
2012,2,M,58,0,0,1,M-58
2013,1,M,58,0,0,0,M-58
2013,2,M,58,0,0,0,M-58
2014,1,M,58,0,0,0,M-58
2014,2,M,58,0,0,0,M-58
2015,1,M,58,0,0,0,M-58
2015,2,M,58,0,0,0,M-58
2009,1,M,59,0,0,0,M-59
2009,2,M,59,0,0,0,M-59
2010,1,M,59,0,0,0,M-59
2010,2,M,59,0,0,0,M-59
2011,1,M,59,NA,NA,NA,M-59
2011,2,M,59,0,0,0,M-59
2012,1,M,59,0,0,0,M-59
2012,2,M,59,0,0,0,M-59
2013,1,M,59,0,0,0,M-59
2013,2,M,59,0,0,0,M-59
2014,1,M,59,0,0,0,M-59
2014,2,M,59,0,0,0,M-59
2015,1,M,59,0,0,0,M-59
2015,2,M,59,0,0,0,M-59
2009,1,M,60,0,0,1,M-60
2009,2,M,60,0,0,1,M-60
2010,1,M,60,0,0,1,M-60
2010,2,M,60,0,0,1,M-60
2011,1,M,60,0,0,1,M-60
2011,2,M,60,0,0,1,M-60
2012,1,M,60,0,0,1,M-60
2012,2,M,60,0,0,1,M-60
2013,1,M,60,0,0,1,M-60
2013,2,M,60,0,0,1,M-60
2014,1,M,60,0,0,1,M-60
2014,2,M,60,0,0,1,M-60
2015,1,M,60,0,0,1,M-60
2015,2,M,60,0,0,1,M-60
2009,1,M,61,0,0,1,M-61
2009,2,M,61,0,0,1,M-61
2010,1,M,61,0,0,1,M-61
2010,2,M,61,0,0,1,M-61
2011,1,M,61,0,0,1,M-61
2011,2,M,61,0,0,1,M-61
2012,1,M,61,0,0,1,M-61
2012,2,M,61,0,0,1,M-61
2013,1,M,61,0,0,1,M-61
2013,2,M,61,0,0,1,M-61
2014,1,M,61,0,0,1,M-61
2014,2,M,61,0,0,1,M-61
2015,1,M,61,0,0,1,M-61
2015,2,M,61,0,0,1,M-61
2009,1,M,62,0,0,0,M-62
2009,2,M,62,0,0,0,M-62
2010,1,M,62,0,0,0,M-62
2010,2,M,62,0,0,0,M-62
2011,1,M,62,0,0,0,M-62
2011,2,M,62,0,0,0,M-62
2012,1,M,62,0,0,0,M-62
2012,2,M,62,0,0,0,M-62
2013,1,M,62,0,0,0,M-62
2013,2,M,62,0,0,0,M-62
2014,1,M,62,1,0,0,M-62
2014,2,M,62,1,0,0,M-62
2015,1,M,62,0,0,0,M-62
2015,2,M,62,0,0,0,M-62
2009,1,M,63,0,0,0,M-63
2009,2,M,63,0,0,0,M-63
2010,1,M,63,0,0,0,M-63
2010,2,M,63,0,0,0,M-63
2011,1,M,63,0,0,0,M-63
2011,2,M,63,0,0,0,M-63
2012,1,M,63,0,0,0,M-63
2012,2,M,63,0,0,0,M-63
2013,1,M,63,0,0,0,M-63
2013,2,M,63,0,0,0,M-63
2014,1,M,63,0,0,0,M-63
2014,2,M,63,0,0,0,M-63
2015,1,M,63,0,0,0,M-63
2015,2,M,63,0,0,0,M-63
2009,1,M,64,1,0,0,M-64
2009,2,M,64,1,0,0,M-64
2010,1,M,64,1,0,0,M-64
2010,2,M,64,1,0,0,M-64
2011,1,M,64,1,0,0,M-64
2011,2,M,64,1,0,0,M-64
2012,1,M,64,0,0,0,M-64
2012,2,M,64,1,0,0,M-64
2013,1,M,64,1,0,0,M-64
2013,2,M,64,1,0,0,M-64
2014,1,M,64,1,0,0,M-64
2014,2,M,64,0,0,0,M-64
2015,1,M,64,0,0,0,M-64
2015,2,M,64,1,0,0,M-64
2009,1,M,65,0,0,0,M-65
2009,2,M,65,0,0,0,M-65
2010,1,M,65,0,0,0,M-65
2010,2,M,65,0,0,0,M-65
2011,1,M,65,0,0,0,M-65
2011,2,M,65,0,0,0,M-65
2012,1,M,65,0,0,0,M-65
2012,2,M,65,0,0,0,M-65
2013,1,M,65,0,0,0,M-65
2013,2,M,65,0,0,0,M-65
2014,1,M,65,0,0,0,M-65
2014,2,M,65,0,0,0,M-65
2015,1,M,65,0,0,0,M-65
2015,2,M,65,0,0,0,M-65
2009,1,M,66,0,0,0,M-66
2009,2,M,66,0,0,0,M-66
2010,1,M,66,0,0,0,M-66
2010,2,M,66,0,0,0,M-66
2011,1,M,66,0,0,0,M-66
2011,2,M,66,0,0,0,M-66
2012,1,M,66,0,0,0,M-66
2012,2,M,66,0,0,0,M-66
2013,1,M,66,0,0,0,M-66
2013,2,M,66,0,0,0,M-66
2014,1,M,66,0,0,0,M-66
2014,2,M,66,0,0,0,M-66
2015,1,M,66,0,0,0,M-66
2015,2,M,66,0,0,0,M-66
2009,1,M,67,0,0,0,M-67
2009,2,M,67,0,0,0,M-67
2010,1,M,67,0,0,0,M-67
2010,2,M,67,0,0,0,M-67
2011,1,M,67,0,0,0,M-67
2011,2,M,67,0,0,0,M-67
2012,1,M,67,0,0,0,M-67
2012,2,M,67,0,0,0,M-67
2013,1,M,67,0,0,0,M-67
2013,2,M,67,0,0,0,M-67
2014,1,M,67,0,0,0,M-67
2014,2,M,67,0,0,0,M-67
2015,1,M,67,0,0,0,M-67
2015,2,M,67,NA,NA,NA,M-67
2009,1,M,68,0,0,0,M-68
2009,2,M,68,0,0,0,M-68
2010,1,M,68,0,0,0,M-68
2010,2,M,68,NA,NA,NA,M-68
2011,1,M,68,0,0,0,M-68
2011,2,M,68,0,0,0,M-68
2012,1,M,68,0,0,0,M-68
2012,2,M,68,0,0,0,M-68
2013,1,M,68,0,0,0,M-68
2013,2,M,68,NA,NA,NA,M-68
2014,1,M,68,0,0,0,M-68
2014,2,M,68,NA,NA,NA,M-68
2015,1,M,68,0,0,0,M-68
2015,2,M,68,NA,NA,NA,M-68
2009,1,M,69,0,0,1,M-69
2009,2,M,69,0,0,1,M-69
2010,1,M,69,0,0,0,M-69
2010,2,M,69,0,0,1,M-69
2011,1,M,69,0,0,1,M-69
2011,2,M,69,0,0,1,M-69
2012,1,M,69,0,0,1,M-69
2012,2,M,69,0,0,1,M-69
2013,1,M,69,0,0,1,M-69
2013,2,M,69,0,0,1,M-69
2014,1,M,69,0,0,1,M-69
2014,2,M,69,0,0,1,M-69
2015,1,M,69,0,0,1,M-69
2015,2,M,69,0,0,1,M-69
2009,1,M,70,0,0,0,M-70
2009,2,M,70,0,0,0,M-70
2010,1,M,70,0,0,0,M-70
2010,2,M,70,0,0,0,M-70
2011,1,M,70,NA,NA,NA,M-70
2011,2,M,70,0,0,0,M-70
2012,1,M,70,0,0,0,M-70
2012,2,M,70,0,0,0,M-70
2013,1,M,70,0,0,0,M-70
2013,2,M,70,0,0,0,M-70
2014,1,M,70,0,0,0,M-70
2014,2,M,70,0,0,0,M-70
2015,1,M,70,0,0,0,M-70
2015,2,M,70,0,0,0,M-70
2009,1,M,71,0,0,0,M-71
2009,2,M,71,0,0,0,M-71
2010,1,M,71,0,0,0,M-71
2010,2,M,71,0,0,0,M-71
2011,1,M,71,0,0,0,M-71
2011,2,M,71,0,0,0,M-71
2012,1,M,71,0,0,0,M-71
2012,2,M,71,0,0,0,M-71
2013,1,M,71,0,0,0,M-71
2013,2,M,71,0,0,0,M-71
2014,1,M,71,0,0,0,M-71
2014,2,M,71,0,0,0,M-71
2015,1,M,71,0,0,0,M-71
2015,2,M,71,NA,NA,NA,M-71
2009,1,M,72,1,0,0,M-72
2009,2,M,72,1,0,0,M-72
2010,1,M,72,1,0,0,M-72
2010,2,M,72,1,0,0,M-72
2011,1,M,72,0,0,0,M-72
2011,2,M,72,1,0,0,M-72
2012,1,M,72,1,0,0,M-72
2012,2,M,72,1,0,0,M-72
2013,1,M,72,1,0,0,M-72
2013,2,M,72,1,0,0,M-72
2014,1,M,72,1,0,0,M-72
2014,2,M,72,0,0,0,M-72
2015,1,M,72,0,0,0,M-72
2015,2,M,72,0,0,0,M-72
2009,1,M,73,1,0,0,M-73
2009,2,M,73,1,0,0,M-73
2010,1,M,73,1,0,0,M-73
2010,2,M,73,1,0,0,M-73
2011,1,M,73,1,0,0,M-73
2011,2,M,73,1,0,0,M-73
2012,1,M,73,1,0,0,M-73
2012,2,M,73,0,0,0,M-73
2013,1,M,73,1,0,0,M-73
2013,2,M,73,1,0,0,M-73
2014,1,M,73,1,0,0,M-73
2014,2,M,73,0,0,0,M-73
2015,1,M,73,0,0,0,M-73
2015,2,M,73,0,0,0,M-73
2009,1,M,14A,0,0,0,M-14A
2009,2,M,14A,0,0,0,M-14A
2010,1,M,14A,0,0,0,M-14A
2010,2,M,14A,0,0,0,M-14A
2011,1,M,14A,NA,NA,NA,M-14A
2011,2,M,14A,0,0,0,M-14A
2012,1,M,14A,0,0,0,M-14A
2012,2,M,14A,0,0,0,M-14A
2013,1,M,14A,NA,NA,NA,M-14A
2013,2,M,14A,0,0,0,M-14A
2014,1,M,14A,0,0,0,M-14A
2014,2,M,14A,0,0,0,M-14A
2015,1,M,14A,0,0,0,M-14A
2015,2,M,14A,0,0,0,M-14A
2009,1,M,23A,0,0,0,M-23A
2009,2,M,23A,NA,NA,NA,M-23A
2010,1,M,23A,NA,NA,NA,M-23A
2010,2,M,23A,0,0,0,M-23A
2011,1,M,23A,NA,NA,NA,M-23A
2011,2,M,23A,NA,NA,NA,M-23A
2012,1,M,23A,NA,NA,NA,M-23A
2012,2,M,23A,0,0,0,M-23A
2013,1,M,23A,NA,NA,NA,M-23A
2013,2,M,23A,0,0,0,M-23A
2014,1,M,23A,0,0,1,M-23A
2014,2,M,23A,0,0,1,M-23A
2015,1,M,23A,0,0,1,M-23A
2015,2,M,23A,0,0,0,M-23A
2009,1,M,25A,0,0,0,M-25A
2009,2,M,25A,NA,NA,NA,M-25A
2010,1,M,25A,NA,NA,NA,M-25A
2010,2,M,25A,NA,NA,NA,M-25A
2011,1,M,25A,NA,NA,NA,M-25A
2011,2,M,25A,NA,NA,NA,M-25A
2012,1,M,25A,NA,NA,NA,M-25A
2012,2,M,25A,0,0,0,M-25A
2013,1,M,25A,NA,NA,NA,M-25A
2013,2,M,25A,0,0,0,M-25A
2014,1,M,25A,0,0,0,M-25A
2014,2,M,25A,0,0,0,M-25A
2015,1,M,25A,0,0,0,M-25A
2015,2,M,25A,0,0,0,M-25A
2013,1,M,30A,0,0,0,M-30A
2013,2,M,30A,0,0,0,M-30A
2014,1,M,30A,0,0,0,M-30A
2014,2,M,30A,0,0,0,M-30A
2015,1,M,30A,0,0,0,M-30A
2015,2,M,30A,0,0,0,M-30A
2009,1,M,36A,0,0,0,M-36A
2009,2,M,36A,NA,NA,NA,M-36A
2010,1,M,36A,0,0,0,M-36A
2010,2,M,36A,0,0,0,M-36A
2011,1,M,36A,0,0,0,M-36A
2011,2,M,36A,NA,NA,NA,M-36A
2012,1,M,36A,0,0,0,M-36A
2012,2,M,36A,0,0,0,M-36A
2013,1,M,36A,0,0,0,M-36A
2013,2,M,36A,0,0,0,M-36A
2014,1,M,36A,0,0,0,M-36A
2014,2,M,36A,0,0,0,M-36A
2015,1,M,36A,0,0,0,M-36A
2015,2,M,36A,0,0,0,M-36A
2009,1,M,63A,0,0,0,M-63A
2009,2,M,63A,0,0,0,M-63A
2010,1,M,63A,0,0,0,M-63A
2010,2,M,63A,0,0,0,M-63A
2011,1,M,63A,0,0,0,M-63A
2011,2,M,63A,0,0,0,M-63A
2012,1,M,63A,0,0,0,M-63A
2012,2,M,63A,0,0,0,M-63A
2013,1,M,63A,0,0,0,M-63A
2013,2,M,63A,0,0,0,M-63A
2014,1,M,63A,0,0,0,M-63A
2014,2,M,63A,0,0,0,M-63A
2015,1,M,63A,0,0,0,M-63A
2015,2,M,63A,0,0,0,M-63A
2009,1,N,1,0,0,0,N-1
2009,2,N,1,0,0,0,N-1
2010,1,N,1,0,0,0,N-1
2010,2,N,1,1,0,0,N-1
2011,1,N,1,1,0,0,N-1
2011,2,N,1,1,0,0,N-1
2012,1,N,1,0,0,0,N-1
2012,2,N,1,0,0,0,N-1
2013,1,N,1,0,0,0,N-1
2013,2,N,1,1,0,0,N-1
2014,1,N,1,1,0,0,N-1
2014,2,N,1,1,0,0,N-1
2015,1,N,1,0,0,0,N-1
2015,2,N,1,1,0,0,N-1
2009,1,N,2,0,0,0,N-2
2009,2,N,2,0,0,0,N-2
2010,1,N,2,0,0,0,N-2
2010,2,N,2,1,0,0,N-2
2011,1,N,2,1,0,0,N-2
2011,2,N,2,1,0,0,N-2
2012,1,N,2,1,0,0,N-2
2012,2,N,2,1,0,0,N-2
2013,1,N,2,1,0,0,N-2
2013,2,N,2,1,0,0,N-2
2014,1,N,2,1,0,0,N-2
2014,2,N,2,0,0,0,N-2
2015,1,N,2,1,0,0,N-2
2015,2,N,2,1,0,0,N-2
2009,1,N,3,0,0,0,N-3
2009,2,N,3,0,0,0,N-3
2010,1,N,3,0,0,0,N-3
2010,2,N,3,1,0,0,N-3
2011,1,N,3,1,0,0,N-3
2011,2,N,3,1,0,0,N-3
2012,1,N,3,1,0,0,N-3
2012,2,N,3,1,0,0,N-3
2013,1,N,3,1,0,0,N-3
2013,2,N,3,1,0,0,N-3
2014,1,N,3,1,0,0,N-3
2014,2,N,3,1,0,0,N-3
2015,1,N,3,1,0,0,N-3
2015,2,N,3,1,0,0,N-3
2009,1,N,4,0,0,0,N-4
2009,2,N,4,0,0,0,N-4
2010,1,N,4,0,0,0,N-4
2010,2,N,4,1,0,0,N-4
2011,1,N,4,1,0,0,N-4
2011,2,N,4,1,0,0,N-4
2012,1,N,4,1,0,0,N-4
2012,2,N,4,1,0,0,N-4
2013,1,N,4,1,0,0,N-4
2013,2,N,4,1,0,0,N-4
2014,1,N,4,1,0,0,N-4
2014,2,N,4,1,0,0,N-4
2015,1,N,4,1,0,0,N-4
2015,2,N,4,1,0,0,N-4
2009,1,N,5,0,0,0,N-5
2009,2,N,5,0,0,0,N-5
2010,1,N,5,0,0,0,N-5
2010,2,N,5,1,0,0,N-5
2011,1,N,5,1,0,0,N-5
2011,2,N,5,1,0,0,N-5
2012,1,N,5,1,0,0,N-5
2012,2,N,5,1,0,0,N-5
2013,1,N,5,1,0,0,N-5
2013,2,N,5,1,0,0,N-5
2014,1,N,5,1,0,0,N-5
2014,2,N,5,1,0,0,N-5
2015,1,N,5,0,0,0,N-5
2015,2,N,5,1,0,0,N-5
2009,1,N,6,1,0,0,N-6
2009,2,N,6,0,0,0,N-6
2010,1,N,6,1,0,0,N-6
2010,2,N,6,1,0,0,N-6
2011,1,N,6,1,0,0,N-6
2011,2,N,6,1,0,0,N-6
2012,1,N,6,1,0,0,N-6
